customer_id,Recency,Frequency,Monetary,Cluster
74473,39,51,44.86,Loyal Customers
74474,48,119,39.87,Loyal Customers
74475,342,7,44.49,Lost Customers
74477,51,36,44.04,Loyal Customers
74482,885,2,76.32,Lost Customers
74483,101,11,44.77,Loyal Customers
74484,37,24,41.24,Loyal Customers
74485,51,58,44.63,Loyal Customers
74486,435,9,44.4,Lost Customers
74487,307,4,36.26,Casual Customers
74490,965,1,32.44,Casual Customers
74491,490,2,46.48,Lost Customers
74492,58,8,37.43,Loyal Customers
74493,14,85,41.89,Loyal Customers
74495,519,1,27.24,Casual Customers
74496,1095,3,23.88,Casual Customers
74497,1365,1,64.92,Lost Customers
74500,23,32,50.81,Loyal Customers
74501,114,8,48.47,Loyal Customers
74502,172,2,39.23,Casual Customers
74503,217,9,45.85,Loyal Customers
74507,53,20,38.29,Loyal Customers
74510,48,26,35.4,Loyal Customers
74511,136,5,57.36,Lost Customers
74515,70,21,38.86,Loyal Customers
74516,663,2,56.58,Lost Customers
74518,188,23,47.98,Loyal Customers
74520,98,8,42.76,Loyal Customers
74521,5,118,41.21,Loyal Customers
74522,60,69,42.06,Loyal Customers
74524,211,4,30.47,Casual Customers
74525,90,15,37.06,Loyal Customers
74527,1838,1,22.96,Casual Customers
74528,423,3,48.8,Lost Customers
74529,106,13,45.1,Loyal Customers
74531,366,6,30.47,Casual Customers
74532,16,48,37.75,Loyal Customers
74533,72,44,44.79,Loyal Customers
74534,52,62,43.15,Loyal Customers
74535,111,17,38.5,Loyal Customers
74537,1434,1,11.19,Casual Customers
74539,105,14,42.78,Loyal Customers
74540,278,15,48.76,Loyal Customers
74542,59,19,41.16,Loyal Customers
74543,755,1,6.51,Casual Customers
74547,613,3,35.35,Casual Customers
74548,151,4,29.32,Casual Customers
74549,404,1,25.75,Casual Customers
74550,426,2,59.92,Lost Customers
74551,70,2,48.34,Lost Customers
74552,63,84,45.59,Loyal Customers
74554,73,210,41.49,Loyal Customers
74559,56,62,41.37,Loyal Customers
74561,336,4,30.33,Casual Customers
74562,68,67,44.52,Loyal Customers
74567,110,14,40.24,Loyal Customers
74571,28,114,46.49,Loyal Customers
74574,1349,1,57.93,Lost Customers
74575,73,13,50.27,Loyal Customers
74576,8,3,53.25,Loyal Customers
74578,762,1,52.13,Lost Customers
74580,589,10,51.81,Lost Customers
74581,63,41,38.47,Loyal Customers
74585,49,8,45.44,Loyal Customers
74587,52,48,46.05,Loyal Customers
74590,1293,1,17.42,Casual Customers
74593,715,2,25.44,Casual Customers
74594,135,5,35.41,Casual Customers
74595,273,1,55.77,Lost Customers
74597,13,19,34.86,Loyal Customers
74598,1123,4,37.62,Casual Customers
74599,211,15,42.7,Loyal Customers
74602,54,44,41.36,Loyal Customers
74603,50,5,44.13,Loyal Customers
74605,17,8,33.59,Loyal Customers
74608,61,7,53.38,Loyal Customers
74613,201,9,44.37,Loyal Customers
74615,69,266,40.76,Loyal Customers
74618,1945,1,5.62,Casual Customers
74619,55,5,28.21,Casual Customers
74621,491,6,49.88,Lost Customers
74624,56,19,54.28,Loyal Customers
74626,492,1,54.58,Lost Customers
74627,126,1,44.97,Lost Customers
74628,66,2,32.62,Casual Customers
74630,19,48,43.84,Loyal Customers
74633,980,2,46.9,Lost Customers
74637,151,4,67.01,Lost Customers
74638,220,11,41.38,Loyal Customers
74641,51,74,40.89,Loyal Customers
74643,335,1,72.66,Lost Customers
74648,116,7,42.14,Loyal Customers
74649,1567,1,49.33,Lost Customers
74650,76,8,50.01,Loyal Customers
74651,125,6,41.9,Loyal Customers
74655,81,12,43.15,Loyal Customers
74659,704,2,46.42,Lost Customers
74660,241,8,35.6,Casual Customers
74662,15,77,43.86,Loyal Customers
74663,237,5,28.79,Casual Customers
74664,33,25,48.22,Loyal Customers
74667,47,96,42.85,Loyal Customers
74668,55,11,53.54,Loyal Customers
74669,80,18,42.42,Loyal Customers
74670,53,2,69.5,Lost Customers
74671,191,8,49.9,Lost Customers
74672,350,4,23.87,Casual Customers
74673,221,4,35.06,Casual Customers
74675,591,5,49.98,Lost Customers
74677,38,4,44.38,Loyal Customers
74678,331,4,44.59,Lost Customers
74679,329,2,34.3,Casual Customers
74680,61,63,40.79,Loyal Customers
74681,204,4,33.78,Casual Customers
74682,640,2,21.93,Casual Customers
74685,44,2,66.81,Lost Customers
74686,47,8,42.31,Loyal Customers
74687,54,20,43.5,Loyal Customers
74695,126,1,63.5,Lost Customers
74697,197,1,22.98,Casual Customers
74700,447,1,20.24,Casual Customers
74701,223,8,48.28,Lost Customers
74704,259,4,47.82,Lost Customers
74705,13,20,37.67,Loyal Customers
74706,4,12,37.22,Loyal Customers
74707,39,33,42.68,Loyal Customers
74709,22,45,38.91,Loyal Customers
74710,243,2,30.94,Casual Customers
74714,184,9,39.17,Loyal Customers
74715,25,110,39.86,Loyal Customers
74717,15,73,44.17,Loyal Customers
74721,13,10,41.93,Loyal Customers
74723,40,80,40.33,Loyal Customers
74724,11,8,44.68,Loyal Customers
74726,689,2,20.18,Casual Customers
74729,168,10,49.2,Loyal Customers
74730,997,3,59.55,Lost Customers
74733,55,42,43.27,Loyal Customers
74735,363,2,31.35,Casual Customers
74736,349,3,31.68,Casual Customers
74737,283,9,43.31,Loyal Customers
74739,1875,1,52.85,Lost Customers
74741,86,38,36.48,Loyal Customers
74749,34,54,48.52,Loyal Customers
74750,46,34,44.69,Loyal Customers
74751,1135,1,47.73,Lost Customers
74753,47,36,43.5,Loyal Customers
74760,113,22,38.44,Loyal Customers
74764,1080,2,35.01,Casual Customers
74766,1656,2,69.59,Lost Customers
74767,78,50,37.87,Loyal Customers
74768,23,5,51.35,Loyal Customers
74769,242,14,51.46,Lost Customers
74770,1421,2,42.74,Lost Customers
74772,89,17,40.67,Loyal Customers
74773,92,21,46.6,Loyal Customers
74776,241,5,38.78,Casual Customers
74777,159,15,36.67,Loyal Customers
74778,334,2,42.78,Lost Customers
74780,344,1,71.11,Lost Customers
74781,153,11,38.62,Loyal Customers
74783,98,14,29.79,Loyal Customers
74784,834,1,6.58,Casual Customers
74785,35,61,42.56,Loyal Customers
74786,27,46,46.36,Loyal Customers
74788,0,22,42.39,Loyal Customers
74789,75,35,41.48,Loyal Customers
74790,91,9,45.28,Loyal Customers
74791,1,179,43.89,Loyal Customers
74793,154,5,42.55,Casual Customers
74804,222,6,35.69,Casual Customers
74805,827,2,39.4,Casual Customers
74806,285,5,46.05,Lost Customers
74808,85,276,41.98,Loyal Customers
74811,1450,1,7.64,Casual Customers
74812,5,59,43.99,Loyal Customers
74814,0,2,21.67,Loyal Customers
74815,221,5,35.4,Casual Customers
74818,926,9,38.82,Casual Customers
74821,3,3,42.9,Loyal Customers
74823,115,38,49.4,Loyal Customers
74829,17,30,36.41,Loyal Customers
74832,70,19,45.53,Loyal Customers
74833,326,6,43.94,Lost Customers
74834,1833,1,79.67,Lost Customers
74835,1050,2,50.99,Lost Customers
74839,649,1,78.99,Lost Customers
74840,52,37,36.9,Loyal Customers
74842,202,1,15.16,Casual Customers
74845,39,38,42.48,Loyal Customers
74847,271,1,61.91,Lost Customers
74849,12,19,45.23,Loyal Customers
74850,35,10,36.92,Loyal Customers
74852,192,9,41.12,Loyal Customers
74853,108,8,43.7,Loyal Customers
74854,1238,2,48.72,Lost Customers
74855,32,18,38.56,Loyal Customers
74856,3,115,46.13,Loyal Customers
74857,25,174,45.39,Loyal Customers
74858,184,1,56.89,Lost Customers
74862,150,6,38.03,Casual Customers
74863,399,1,26.2,Casual Customers
74865,212,2,50.6,Lost Customers
74866,118,7,29.83,Casual Customers
74867,1393,1,41.76,Casual Customers
74872,399,1,57.1,Lost Customers
74873,1077,1,72.06,Lost Customers
74874,478,1,17.48,Casual Customers
74875,465,4,48.44,Lost Customers
74876,175,4,32.22,Casual Customers
74877,19,9,48.08,Loyal Customers
74878,60,33,43.15,Loyal Customers
74879,115,9,32.91,Loyal Customers
74881,968,3,38.47,Casual Customers
74882,33,17,36.32,Loyal Customers
74884,504,1,76.97,Lost Customers
74885,1369,1,77.95,Lost Customers
74889,465,5,54.82,Lost Customers
74890,13,28,41.82,Loyal Customers
74891,174,10,41.02,Loyal Customers
74894,139,1,65.17,Lost Customers
74895,37,29,42.31,Loyal Customers
74896,1423,1,13.62,Casual Customers
74897,197,18,43.58,Loyal Customers
74905,701,1,52.94,Lost Customers
74906,377,3,47.44,Lost Customers
74907,258,8,37.01,Casual Customers
74908,42,5,37.32,Loyal Customers
74912,822,4,47.03,Lost Customers
74914,4,10,41.95,Loyal Customers
74915,14,27,48.23,Loyal Customers
74916,90,27,40.26,Loyal Customers
74917,615,2,30.68,Casual Customers
74919,157,4,38.8,Casual Customers
74925,1224,1,27.81,Casual Customers
74931,32,40,46.76,Loyal Customers
74932,342,5,36.5,Casual Customers
74933,108,5,41.3,Loyal Customers
74934,755,7,33.7,Casual Customers
74935,448,8,36.67,Casual Customers
74938,1622,1,44.91,Lost Customers
74941,806,1,22.53,Casual Customers
74942,54,1,71.12,Lost Customers
74943,440,4,38.72,Casual Customers
74948,36,60,41.35,Loyal Customers
74951,91,23,41.64,Loyal Customers
74954,101,1,69.28,Lost Customers
74955,160,2,24.98,Casual Customers
74957,51,47,33.24,Loyal Customers
74959,140,8,40.34,Loyal Customers
74961,126,7,40.78,Loyal Customers
74963,49,1,60.43,Lost Customers
74964,71,211,41.82,Loyal Customers
74965,12,90,43.81,Loyal Customers
74966,46,49,40.36,Loyal Customers
74968,993,1,76.51,Lost Customers
74969,73,35,45.49,Loyal Customers
74970,195,8,38.8,Casual Customers
74972,0,81,44.86,Loyal Customers
74973,34,74,44.98,Loyal Customers
74975,53,27,45.68,Loyal Customers
74978,120,2,45.4,Lost Customers
74979,497,3,57.54,Lost Customers
74980,338,8,38.56,Casual Customers
74981,1239,2,53.54,Lost Customers
74983,1722,4,33.44,Casual Customers
74984,215,8,44.02,Loyal Customers
74985,105,25,49.89,Loyal Customers
74987,110,12,42.8,Loyal Customers
74988,9,13,43.22,Loyal Customers
74994,336,1,6.73,Casual Customers
74997,80,18,41.71,Loyal Customers
74999,287,1,62.42,Lost Customers
75001,224,16,50.11,Loyal Customers
75002,86,12,36.95,Loyal Customers
75003,482,3,42.8,Lost Customers
75004,26,36,47.5,Loyal Customers
75006,53,32,48.51,Loyal Customers
75007,84,17,37.38,Loyal Customers
75008,151,14,46.04,Loyal Customers
75009,198,3,37.81,Casual Customers
75010,247,6,29.53,Casual Customers
75012,40,90,44.14,Loyal Customers
75014,222,7,42.38,Loyal Customers
75015,39,24,50.55,Loyal Customers
75016,71,45,46.42,Loyal Customers
75019,322,7,39.55,Casual Customers
75020,20,79,43.17,Loyal Customers
75022,378,1,59.83,Lost Customers
75026,1338,1,44.21,Lost Customers
75028,181,8,53.17,Lost Customers
75029,22,70,38.62,Loyal Customers
75033,0,74,42.89,Loyal Customers
75035,0,35,38.87,Loyal Customers
75036,93,22,37.07,Loyal Customers
75037,1192,6,28.26,Casual Customers
75038,165,6,40.54,Casual Customers
75039,2185,1,58.92,Lost Customers
75040,177,19,45.15,Loyal Customers
75041,83,25,43.2,Loyal Customers
75042,160,1,56.28,Lost Customers
75043,150,12,42.62,Loyal Customers
75045,43,80,44.1,Loyal Customers
75047,31,6,66.49,Lost Customers
75049,147,7,47.23,Lost Customers
75050,101,30,40.58,Loyal Customers
75051,460,1,12.76,Casual Customers
75052,46,23,41.16,Loyal Customers
75058,346,4,34.52,Casual Customers
75059,193,9,39.28,Loyal Customers
75064,75,6,41.01,Loyal Customers
75070,329,10,43.91,Lost Customers
75071,15,43,44.02,Loyal Customers
75077,50,60,44.48,Loyal Customers
75079,423,6,44.76,Lost Customers
75082,2107,3,20.82,Casual Customers
75083,353,9,46.97,Lost Customers
75085,1131,1,79.27,Lost Customers
75087,616,3,49.15,Lost Customers
75090,203,2,47.53,Lost Customers
75092,10,9,35.97,Loyal Customers
75095,432,1,47.51,Lost Customers
75096,37,70,42.52,Loyal Customers
75097,14,9,42.39,Loyal Customers
75098,1526,1,69.16,Lost Customers
75102,70,26,39.98,Loyal Customers
75103,61,46,46.35,Loyal Customers
75105,76,27,42.27,Loyal Customers
75106,55,5,29.77,Casual Customers
75110,357,1,31.53,Casual Customers
75112,542,10,40.72,Casual Customers
75116,375,8,29.48,Casual Customers
75118,14,15,36.68,Loyal Customers
75120,91,26,35.15,Loyal Customers
75121,115,13,39.07,Loyal Customers
75124,400,1,13.36,Casual Customers
75129,515,1,60.95,Lost Customers
75130,379,6,30.13,Casual Customers
75131,120,1,11.3,Casual Customers
75132,34,19,39.03,Loyal Customers
75136,0,121,41.03,Loyal Customers
75137,21,59,43.2,Loyal Customers
75139,692,1,57.88,Lost Customers
75140,100,3,40.44,Casual Customers
75141,1841,1,77.64,Lost Customers
75142,112,4,44.44,Lost Customers
75144,25,22,44.17,Loyal Customers
75145,63,28,41.62,Loyal Customers
75146,277,4,37.99,Casual Customers
75147,3,47,41.47,Loyal Customers
75148,357,5,36.97,Casual Customers
75149,22,30,40.7,Loyal Customers
75150,1164,1,74.5,Lost Customers
75154,183,3,48.94,Lost Customers
75155,50,16,48.2,Loyal Customers
75156,177,12,39.62,Loyal Customers
75157,154,11,41.16,Loyal Customers
75165,146,1,31.98,Casual Customers
75166,87,22,40.48,Loyal Customers
75167,18,22,45.97,Loyal Customers
75169,221,4,44.02,Lost Customers
75171,141,1,13.29,Casual Customers
75173,21,16,35.41,Loyal Customers
75174,83,19,39.35,Loyal Customers
75177,171,6,53.14,Lost Customers
75181,93,32,45.73,Loyal Customers
75186,251,2,46.01,Lost Customers
75187,810,1,74.78,Lost Customers
75188,8,106,42.36,Loyal Customers
75190,48,77,40.15,Loyal Customers
75191,12,33,42.08,Loyal Customers
75195,452,5,40.08,Casual Customers
75197,53,7,31.05,Loyal Customers
75199,1182,1,68.67,Lost Customers
75202,389,1,66.01,Lost Customers
75203,28,17,33.09,Loyal Customers
75204,61,12,35.7,Loyal Customers
75207,200,2,52.72,Lost Customers
75209,99,285,42.56,Loyal Customers
75211,363,1,75.32,Lost Customers
75213,192,6,32.61,Casual Customers
75218,12,95,42.13,Loyal Customers
75219,30,9,46.35,Loyal Customers
75221,315,4,46.53,Lost Customers
75222,2121,1,60.27,Lost Customers
75223,364,1,18.54,Casual Customers
75224,1687,1,15.84,Casual Customers
75226,70,26,38.86,Loyal Customers
75227,242,4,41.42,Casual Customers
75229,25,45,37.44,Loyal Customers
75230,1455,1,66.94,Lost Customers
75231,28,2,47.18,Lost Customers
75232,50,26,40.37,Loyal Customers
75234,109,30,38.77,Loyal Customers
75236,314,4,54.5,Lost Customers
75237,4,95,40.52,Loyal Customers
75240,1017,1,32.47,Casual Customers
75241,542,1,74.75,Lost Customers
75243,117,1,30.11,Casual Customers
75245,670,1,6.42,Casual Customers
75246,12,53,43.06,Loyal Customers
75247,156,16,38.9,Loyal Customers
75249,33,164,44.55,Loyal Customers
75250,92,22,43.3,Loyal Customers
75251,546,1,51.48,Lost Customers
75252,19,4,38.51,Loyal Customers
75253,393,1,33.67,Casual Customers
75254,37,110,40.21,Loyal Customers
75256,1287,1,23.02,Casual Customers
75257,25,34,42.34,Loyal Customers
75259,1274,2,25.11,Casual Customers
75260,182,2,28.54,Casual Customers
75263,1834,1,33.66,Casual Customers
75264,1047,2,64.33,Lost Customers
75265,1,4,39.49,Loyal Customers
75267,417,1,26.87,Casual Customers
75269,738,2,24.46,Casual Customers
75272,1401,1,47.35,Lost Customers
75273,1977,1,25.16,Casual Customers
75275,77,9,63.33,Lost Customers
75277,1618,1,60.37,Lost Customers
75284,35,26,51.51,Loyal Customers
75286,17,178,42.65,Loyal Customers
75287,34,37,42.47,Loyal Customers
75288,93,14,48.68,Loyal Customers
75289,2178,1,57.43,Lost Customers
75290,58,32,42.49,Loyal Customers
75294,4,30,42.05,Loyal Customers
75296,63,209,42.39,Loyal Customers
75298,1988,1,53.32,Lost Customers
75299,39,15,39.65,Loyal Customers
75301,560,1,9.01,Casual Customers
75302,49,17,43.59,Loyal Customers
75303,52,71,42.4,Loyal Customers
75308,55,17,44.98,Loyal Customers
75312,58,4,42.26,Loyal Customers
75314,21,7,41.16,Loyal Customers
75318,46,28,40.17,Loyal Customers
75319,26,50,37.29,Loyal Customers
75320,1113,1,26.6,Casual Customers
75321,49,14,41.36,Loyal Customers
75323,66,29,45.4,Loyal Customers
75325,4,374,43.47,Loyal Customers
75331,86,3,44.2,Lost Customers
75333,84,1,61.47,Lost Customers
75338,161,6,39.41,Casual Customers
75339,84,24,44.13,Loyal Customers
75340,0,98,44.24,Loyal Customers
75341,36,34,44.51,Loyal Customers
75344,13,9,42.03,Loyal Customers
75346,16,29,46.98,Loyal Customers
75350,300,1,78.87,Lost Customers
75352,92,11,33.32,Loyal Customers
75354,39,48,35.57,Loyal Customers
75355,137,4,45.5,Lost Customers
75356,454,18,47.27,Lost Customers
75358,257,8,41.15,Casual Customers
75362,225,7,44.24,Lost Customers
75364,86,3,40.4,Casual Customers
75368,651,3,23.39,Casual Customers
75370,545,2,40.11,Casual Customers
75373,469,1,45.0,Lost Customers
75374,1237,1,68.17,Lost Customers
75377,6,6,30.14,Loyal Customers
75378,1420,8,38.06,Casual Customers
75379,278,4,35.35,Casual Customers
75380,279,3,64.6,Lost Customers
75382,365,12,45.32,Lost Customers
75386,437,6,45.47,Lost Customers
75388,580,4,46.48,Lost Customers
75389,387,3,37.52,Casual Customers
75391,79,12,45.51,Loyal Customers
75392,1561,1,17.62,Casual Customers
75393,112,22,42.98,Loyal Customers
75395,19,101,43.8,Loyal Customers
75401,92,6,34.79,Casual Customers
75403,93,4,28.39,Casual Customers
75405,854,1,64.16,Lost Customers
75406,325,10,40.65,Casual Customers
75407,1125,2,39.03,Casual Customers
75408,755,1,32.43,Casual Customers
75411,29,27,37.87,Loyal Customers
75412,61,34,43.57,Loyal Customers
75414,791,2,67.14,Lost Customers
75417,222,1,52.42,Lost Customers
75418,24,59,44.57,Loyal Customers
75419,36,26,44.36,Loyal Customers
75420,70,64,39.77,Loyal Customers
75425,52,2,38.84,Casual Customers
75426,62,28,46.68,Loyal Customers
75427,24,14,44.12,Loyal Customers
75428,377,3,49.17,Lost Customers
75432,438,3,31.15,Casual Customers
75435,44,19,36.49,Loyal Customers
75437,23,51,46.36,Loyal Customers
75438,13,48,47.21,Loyal Customers
75439,855,1,18.12,Casual Customers
75442,810,2,52.11,Lost Customers
75443,83,6,48.86,Loyal Customers
75444,15,11,49.7,Loyal Customers
75445,183,8,53.2,Lost Customers
75446,47,66,36.2,Loyal Customers
75447,46,39,35.47,Loyal Customers
75449,140,2,16.34,Casual Customers
75450,682,3,54.75,Lost Customers
75451,174,3,44.84,Lost Customers
75453,16,116,43.59,Loyal Customers
75454,55,97,46.85,Loyal Customers
75457,110,5,38.45,Casual Customers
75460,35,6,45.58,Loyal Customers
75461,84,6,60.2,Lost Customers
75462,15,16,41.65,Loyal Customers
75466,59,3,39.35,Casual Customers
75471,610,3,41.59,Casual Customers
75474,354,8,45.22,Lost Customers
75475,241,1,66.19,Lost Customers
75477,280,4,30.3,Casual Customers
75479,220,6,43.16,Lost Customers
75480,242,4,25.16,Casual Customers
75481,258,7,59.5,Lost Customers
75484,1391,1,58.55,Lost Customers
75485,58,25,40.03,Loyal Customers
75486,55,30,45.5,Loyal Customers
75487,171,8,40.98,Loyal Customers
75488,1,80,46.23,Loyal Customers
75489,25,2,55.96,Lost Customers
75491,685,2,68.29,Lost Customers
75496,56,10,34.82,Loyal Customers
75502,425,4,32.64,Casual Customers
75503,8,22,48.8,Loyal Customers
75504,13,45,41.0,Loyal Customers
75505,48,65,41.96,Loyal Customers
75510,809,1,72.43,Lost Customers
75511,62,49,46.01,Loyal Customers
75512,50,70,43.15,Loyal Customers
75514,367,1,49.62,Lost Customers
75517,70,23,42.38,Loyal Customers
75518,118,1,12.62,Casual Customers
75522,72,11,38.08,Loyal Customers
75524,175,10,43.35,Loyal Customers
75527,1,63,43.7,Loyal Customers
75529,49,74,44.22,Loyal Customers
75531,213,8,37.99,Casual Customers
75533,16,20,45.48,Loyal Customers
75534,24,27,43.87,Loyal Customers
75535,519,3,29.84,Casual Customers
75536,27,23,47.89,Loyal Customers
75537,39,7,42.41,Loyal Customers
75538,61,5,48.61,Loyal Customers
75541,124,17,39.3,Loyal Customers
75548,6,75,43.47,Loyal Customers
75550,49,4,45.66,Loyal Customers
75551,6,11,38.65,Loyal Customers
75552,34,9,44.39,Loyal Customers
75553,127,3,31.01,Casual Customers
75554,77,13,41.78,Loyal Customers
75555,226,6,38.5,Casual Customers
75556,416,4,37.0,Casual Customers
75557,37,36,39.7,Loyal Customers
75561,40,107,40.97,Loyal Customers
75562,149,6,40.24,Loyal Customers
75563,39,4,41.42,Loyal Customers
75565,901,2,51.64,Lost Customers
75567,654,3,42.6,Lost Customers
75572,34,97,39.41,Loyal Customers
75576,121,10,37.31,Loyal Customers
75578,18,21,38.2,Loyal Customers
75579,637,2,38.44,Casual Customers
75581,187,12,39.29,Loyal Customers
75584,1746,1,35.34,Casual Customers
75585,1043,2,31.29,Casual Customers
75587,21,199,42.3,Loyal Customers
75589,33,6,45.12,Loyal Customers
75590,537,3,57.79,Lost Customers
75593,40,22,37.38,Loyal Customers
75595,118,23,52.34,Loyal Customers
